_id,WEIGHT,TIMESTAMP,TYPE,SYNC,SYNC_QQHEALTH,TIME_ZONE,FAT_PERCENTAGE,SOURCE,IMPEDANCE,BMI,HEIGHT,BODY_FAT,MUSCLE,BODY_SHAPE_TYPE,MOISTURE,BASAL_METABOLISM,VISCERAL_FAT,BONE_MASS,SCORE,DEVICE_ID,USER_ID
1498371513000,68.80000305175781,1498371513000,0,1,,,,1,,20.700000762939453,182,,,,,,,,,,-1
1498419185000,69.9000015258789,1498419185000,0,1,,,,1,,21.100000381469727,182,,,,,,,,,,-1
1498449643000,69.30000305175781,1498449643000,0,1,,,,1,,20.899999618530273,182,,,,,,,,,,-1
1498501062000,69.5999984741211,1498501062000,0,1,,,,1,,21,182,,,,,,,,,,-1
1498534662000,69,1498534662000,0,1,,,,1,,20.799999237060547,182,,,,,,,,,,-1
1498595863000,69.9000015258789,1498595863000,0,1,,,,1,,21.100000381469727,182,,,,,,,,,,-1
1498701735000,69.69999694824219,1498701735000,0,1,,,,1,,21,182,,,,,,,,,,-1
1498993192000,68.9000015258789,1498993192000,0,1,,,,1,,20.799999237060547,182,,,,,,,,,,-1
1499054721000,68.19999694824219,1499054721000,0,1,,,,1,,20.5,182,,,,,,,,,,-1
1499107235000,69.69999694824219,1499107235000,0,1,,,,1,,21,182,,,,,,,,,,-1
1499137078000,69.5,1499137078000,0,1,,,,1,,20.899999618530273,182,,,,,,,,,,-1
1499192035000,69.69999694824219,1499192035000,0,1,,,,1,,21,182,,,,,,,,,,-1
1499280377000,69.4000015258789,1499280377000,0,1,,,,1,,20.899999618530273,182,,,,,,,,,,-1
1499282936000,69.80000305175781,1499282936000,0,1,,,,1,,21,182,,,,,,,,,,-1
1499368911000,70.0999984741211,1499368911000,0,1,,,,1,,21.100000381469727,182,,,,,,,,,,-1
1499458805000,69.80000305175781,1499458805000,0,1,,,,1,,21,182,,,,,,,,,,-1
1499621725000,69.19999694824219,1499621725000,0,1,,,,1,,20.799999237060547,182,,,,,,,,,,-1
1499719871000,69.5,1499719871000,0,1,,,,1,,20.899999618530273,182,,,,,,,,,,-1
1499744578000,69.30000305175781,1499744578000,0,1,,,,1,,20.899999618530273,182,,,,,,,,,,-1
1499805625000,70.5,1499805625000,0,1,,,,1,,21.200000762939453,182,,,,,,,,,,-1
1499918630000,68.30000305175781,1499918630000,0,1,,,,1,,20.600000381469727,182,,,,,,,,,,-1
1500003304000,68.5999984741211,1500003304000,0,1,,,,1,,20.700000762939453,182,,,,,,,,,,-1
1500048529000,68.9000015258789,1500048529000,0,1,,,,1,,20.799999237060547,182,,,,,,,,,,-1
1500836593000,69.5,1500836593000,0,1,,,,1,,20.899999618530273,182,,,,,,,,,,-1
1500867463000,69.4000015258789,1500867463000,0,1,,,,1,,20.899999618530273,182,,,,,,,,,,-1
1500923127000,69.80000305175781,1500923127000,0,1,,,,1,,21,182,,,,,,,,,,-1
1500954856000,69.19999694824219,1500954856000,0,1,,,,1,,20.799999237060547,182,,,,,,,,,,-1
1501010571000,69.5999984741211,1501010571000,0,1,,,,1,,21,182,,,,,,,,,,-1
1501039955000,69.19999694824219,1501039955000,0,1,,,,1,,20.799999237060547,182,,,,,,,,,,-1
1501125809000,68,1501125809000,0,1,,,,1,,20.5,182,,,,,,,,,,-1
1501180370000,68.5999984741211,1501180370000,0,1,,,,1,,20.700000762939453,182,,,,,,,,,,-1
1501268514000,69.80000305175781,1501268514000,0,1,,,,1,,21,182,,,,,,,,,,-1
1501362510000,69.5,1501362510000,0,1,,,,1,,20.899999618530273,182,,,,,,,,,,-1
1501526595000,69.5,1501526595000,0,1,,,,1,,20.899999618530273,182,,,,,,,,,,-1
1501557941000,68.5999984741211,1501557941000,0,1,,,,1,,20.700000762939453,182,,,,,,,,,,-1
1501611362000,69.5999984741211,1501611362000,0,1,,,,1,,21,182,,,,,,,,,,-1
1501613557000,69.0999984741211,1501613557000,0,1,,,,1,,20.799999237060547,182,,,,,,,,,,-1
1501644579000,68.80000305175781,1501644579000,0,1,,,,1,,20.700000762939453,182,,,,,,,,,,-1
1501645572000,68.5,1501645572000,0,1,,,,1,,20.600000381469727,182,,,,,,,,,,-1
1501696325000,69.19999694824219,1501696325000,0,1,,,,1,,20.799999237060547,182,,,,,,,,,,-1
1501731092000,68.5999984741211,1501731092000,0,1,,,,1,,20.700000762939453,182,,,,,,,,,,-1
1501785592000,69.0999984741211,1501785592000,0,1,,,,1,,20.799999237060547,182,,,,,,,,,,-1
1501817387000,68.5999984741211,1501817387000,0,1,,,,1,,20.700000762939453,182,,,,,,,,,,-1
1501879762000,69,1501879762000,0,1,,,,1,,20.799999237060547,182,,,,,,,,,,-1
1501913330000,68.19999694824219,1501913330000,0,1,,,,1,,20.5,182,,,,,,,,,,-1
